frame,id,x1,y1,x2,y2,xc,yc,class,wave,video,window
346,2,1467,211,1748,520,1607,365,palm,1,wave_train_3.mp4,1063
347,2,1427,229,1709,537,1568,383,palm,1,wave_train_3.mp4,1063
348,2,1417,228,1685,524,1551,376,palm,1,wave_train_3.mp4,1063
349,2,1443,216,1699,503,1571,359,palm,1,wave_train_3.mp4,1063
350,2,1478,200,1734,491,1606,345,palm,1,wave_train_3.mp4,1063
351,2,1473,201,1734,495,1603,348,palm,1,wave_train_3.mp4,1063
352,2,1441,215,1719,516,1580,365,palm,1,wave_train_3.mp4,1063
353,2,1425,217,1691,510,1558,363,palm,1,wave_train_3.mp4,1063
354,2,1445,211,1704,500,1574,355,palm,1,wave_train_3.mp4,1063
355,2,1474,200,1736,490,1605,345,palm,1,wave_train_3.mp4,1063
356,2,1452,204,1710,495,1581,349,palm,1,wave_train_3.mp4,1063
357,2,1427,219,1685,510,1556,364,palm,1,wave_train_3.mp4,1063
358,2,1424,216,1684,508,1554,362,palm,1,wave_train_3.mp4,1063
359,2,1460,204,1722,493,1591,348,palm,1,wave_train_3.mp4,1063
360,2,1490,192,1754,481,1622,336,palm,1,wave_train_3.mp4,1063
361,2,1465,202,1730,494,1597,348,palm,1,wave_train_3.mp4,1063
362,2,1439,221,1718,521,1578,371,palm,1,wave_train_3.mp4,1063
363,2,1426,220,1716,522,1571,371,palm,1,wave_train_3.mp4,1063
364,2,1449,207,1746,513,1597,360,palm,1,wave_train_3.mp4,1063
365,2,1468,192,1768,500,1618,346,palm,1,wave_train_3.mp4,1063
366,2,1467,197,1774,509,1620,353,palm,1,wave_train_3.mp4,1063
367,2,1443,202,1754,516,1598,359,palm,1,wave_train_3.mp4,1063
368,2,1436,202,1749,518,1592,360,palm,1,wave_train_3.mp4,1063
369,2,1451,200,1764,514,1607,357,palm,1,wave_train_3.mp4,1063
370,2,1479,194,1788,511,1633,352,palm,1,wave_train_3.mp4,1063
371,2,1474,195,1784,512,1629,353,palm,1,wave_train_3.mp4,1063
372,2,1440,204,1750,520,1595,362,palm,1,wave_train_3.mp4,1063
373,2,1417,212,1725,526,1571,369,palm,1,wave_train_3.mp4,1063
374,2,1425,208,1738,521,1581,364,palm,1,wave_train_3.mp4,1063
375,2,1461,202,1773,518,1617,360,palm,1,wave_train_3.mp4,1063
376,2,1481,199,1795,518,1638,358,palm,1,wave_train_3.mp4,1063
377,2,1471,204,1785,522,1628,363,palm,1,wave_train_3.mp4,1063
378,2,1450,208,1770,527,1610,367,palm,1,wave_train_3.mp4,1063
379,2,1448,209,1765,523,1606,366,palm,1,wave_train_3.mp4,1063
380,2,1464,207,1777,522,1620,364,palm,1,wave_train_3.mp4,1063
381,2,1477,204,1788,524,1632,364,palm,1,wave_train_3.mp4,1063
382,2,1458,206,1769,527,1613,366,palm,1,wave_train_3.mp4,1063
353,2,1425,217,1691,510,1558,363,palm,1,wave_train_3.mp4,1064
354,2,1445,211,1704,500,1574,355,palm,1,wave_train_3.mp4,1064
355,2,1474,200,1736,490,1605,345,palm,1,wave_train_3.mp4,1064
356,2,1452,204,1710,495,1581,349,palm,1,wave_train_3.mp4,1064
357,2,1427,219,1685,510,1556,364,palm,1,wave_train_3.mp4,1064
358,2,1424,216,1684,508,1554,362,palm,1,wave_train_3.mp4,1064
359,2,1460,204,1722,493,1591,348,palm,1,wave_train_3.mp4,1064
360,2,1490,192,1754,481,1622,336,palm,1,wave_train_3.mp4,1064
361,2,1465,202,1730,494,1597,348,palm,1,wave_train_3.mp4,1064
362,2,1439,221,1718,521,1578,371,palm,1,wave_train_3.mp4,1064
363,2,1426,220,1716,522,1571,371,palm,1,wave_train_3.mp4,1064
364,2,1449,207,1746,513,1597,360,palm,1,wave_train_3.mp4,1064
365,2,1468,192,1768,500,1618,346,palm,1,wave_train_3.mp4,1064
366,2,1467,197,1774,509,1620,353,palm,1,wave_train_3.mp4,1064
367,2,1443,202,1754,516,1598,359,palm,1,wave_train_3.mp4,1064
368,2,1436,202,1749,518,1592,360,palm,1,wave_train_3.mp4,1064
369,2,1451,200,1764,514,1607,357,palm,1,wave_train_3.mp4,1064
370,2,1479,194,1788,511,1633,352,palm,1,wave_train_3.mp4,1064
371,2,1474,195,1784,512,1629,353,palm,1,wave_train_3.mp4,1064
372,2,1440,204,1750,520,1595,362,palm,1,wave_train_3.mp4,1064
373,2,1417,212,1725,526,1571,369,palm,1,wave_train_3.mp4,1064
374,2,1425,208,1738,521,1581,364,palm,1,wave_train_3.mp4,1064
375,2,1461,202,1773,518,1617,360,palm,1,wave_train_3.mp4,1064
376,2,1481,199,1795,518,1638,358,palm,1,wave_train_3.mp4,1064
377,2,1471,204,1785,522,1628,363,palm,1,wave_train_3.mp4,1064
378,2,1450,208,1770,527,1610,367,palm,1,wave_train_3.mp4,1064
379,2,1448,209,1765,523,1606,366,palm,1,wave_train_3.mp4,1064
380,2,1464,207,1777,522,1620,364,palm,1,wave_train_3.mp4,1064
381,2,1477,204,1788,524,1632,364,palm,1,wave_train_3.mp4,1064
382,2,1458,206,1769,527,1613,366,palm,1,wave_train_3.mp4,1064
383,2,1436,208,1747,531,1591,369,palm,1,wave_train_3.mp4,1064
384,2,1449,203,1757,522,1603,362,palm,1,wave_train_3.mp4,1064
385,2,1491,191,1802,518,1646,354,palm,1,wave_train_3.mp4,1064
386,2,1467,192,1786,521,1626,356,palm,1,wave_train_3.mp4,1064
387,2,1428,203,1739,526,1583,364,palm,1,wave_train_3.mp4,1064
388,2,1416,204,1719,519,1567,361,palm,1,wave_train_3.mp4,1064
389,2,1450,194,1754,508,1602,351,palm,1,wave_train_3.mp4,1064
390,2,1477,180,1784,504,1630,342,palm,1,wave_train_3.mp4,1064
391,2,1454,187,1771,513,1612,350,palm,1,wave_train_3.mp4,1064
392,2,1420,202,1730,520,1575,361,palm,1,wave_train_3.mp4,1064
363,2,1426,220,1716,522,1571,371,palm,1,wave_train_3.mp4,1065
364,2,1449,207,1746,513,1597,360,palm,1,wave_train_3.mp4,1065
365,2,1468,192,1768,500,1618,346,palm,1,wave_train_3.mp4,1065
366,2,1467,197,1774,509,1620,353,palm,1,wave_train_3.mp4,1065
367,2,1443,202,1754,516,1598,359,palm,1,wave_train_3.mp4,1065
368,2,1436,202,1749,518,1592,360,palm,1,wave_train_3.mp4,1065
369,2,1451,200,1764,514,1607,357,palm,1,wave_train_3.mp4,1065
370,2,1479,194,1788,511,1633,352,palm,1,wave_train_3.mp4,1065
371,2,1474,195,1784,512,1629,353,palm,1,wave_train_3.mp4,1065
372,2,1440,204,1750,520,1595,362,palm,1,wave_train_3.mp4,1065
373,2,1417,212,1725,526,1571,369,palm,1,wave_train_3.mp4,1065
374,2,1425,208,1738,521,1581,364,palm,1,wave_train_3.mp4,1065
375,2,1461,202,1773,518,1617,360,palm,1,wave_train_3.mp4,1065
376,2,1481,199,1795,518,1638,358,palm,1,wave_train_3.mp4,1065
377,2,1471,204,1785,522,1628,363,palm,1,wave_train_3.mp4,1065
378,2,1450,208,1770,527,1610,367,palm,1,wave_train_3.mp4,1065
379,2,1448,209,1765,523,1606,366,palm,1,wave_train_3.mp4,1065
380,2,1464,207,1777,522,1620,364,palm,1,wave_train_3.mp4,1065
381,2,1477,204,1788,524,1632,364,palm,1,wave_train_3.mp4,1065
382,2,1458,206,1769,527,1613,366,palm,1,wave_train_3.mp4,1065
383,2,1436,208,1747,531,1591,369,palm,1,wave_train_3.mp4,1065
384,2,1449,203,1757,522,1603,362,palm,1,wave_train_3.mp4,1065
385,2,1491,191,1802,518,1646,354,palm,1,wave_train_3.mp4,1065
386,2,1467,192,1786,521,1626,356,palm,1,wave_train_3.mp4,1065
387,2,1428,203,1739,526,1583,364,palm,1,wave_train_3.mp4,1065
388,2,1416,204,1719,519,1567,361,palm,1,wave_train_3.mp4,1065
389,2,1450,194,1754,508,1602,351,palm,1,wave_train_3.mp4,1065
390,2,1477,180,1784,504,1630,342,palm,1,wave_train_3.mp4,1065
391,2,1454,187,1771,513,1612,350,palm,1,wave_train_3.mp4,1065
392,2,1420,202,1730,520,1575,361,palm,1,wave_train_3.mp4,1065
393,2,1424,200,1733,513,1578,356,palm,1,wave_train_3.mp4,1065
394,2,1470,184,1777,502,1623,343,palm,1,wave_train_3.mp4,1065
395,2,1465,176,1781,506,1623,341,palm,1,wave_train_3.mp4,1065
396,2,1430,191,1743,515,1586,353,palm,1,wave_train_3.mp4,1065
397,2,1409,201,1720,519,1564,360,palm,1,wave_train_3.mp4,1065
398,2,1440,188,1758,510,1599,349,palm,1,wave_train_3.mp4,1065
399,2,1480,172,1799,501,1639,336,palm,1,wave_train_3.mp4,1065
400,2,1477,168,1797,501,1637,334,palm,1,wave_train_3.mp4,1065
401,2,1433,186,1750,512,1591,349,palm,1,wave_train_3.mp4,1065
402,2,1408,198,1718,517,1563,357,palm,1,wave_train_3.mp4,1065
373,2,1417,212,1725,526,1571,369,palm,1,wave_train_3.mp4,1066
374,2,1425,208,1738,521,1581,364,palm,1,wave_train_3.mp4,1066
375,2,1461,202,1773,518,1617,360,palm,1,wave_train_3.mp4,1066
376,2,1481,199,1795,518,1638,358,palm,1,wave_train_3.mp4,1066
377,2,1471,204,1785,522,1628,363,palm,1,wave_train_3.mp4,1066
378,2,1450,208,1770,527,1610,367,palm,1,wave_train_3.mp4,1066
379,2,1448,209,1765,523,1606,366,palm,1,wave_train_3.mp4,1066
380,2,1464,207,1777,522,1620,364,palm,1,wave_train_3.mp4,1066
381,2,1477,204,1788,524,1632,364,palm,1,wave_train_3.mp4,1066
382,2,1458,206,1769,527,1613,366,palm,1,wave_train_3.mp4,1066
383,2,1436,208,1747,531,1591,369,palm,1,wave_train_3.mp4,1066
384,2,1449,203,1757,522,1603,362,palm,1,wave_train_3.mp4,1066
385,2,1491,191,1802,518,1646,354,palm,1,wave_train_3.mp4,1066
386,2,1467,192,1786,521,1626,356,palm,1,wave_train_3.mp4,1066
387,2,1428,203,1739,526,1583,364,palm,1,wave_train_3.mp4,1066
388,2,1416,204,1719,519,1567,361,palm,1,wave_train_3.mp4,1066
389,2,1450,194,1754,508,1602,351,palm,1,wave_train_3.mp4,1066
390,2,1477,180,1784,504,1630,342,palm,1,wave_train_3.mp4,1066
391,2,1454,187,1771,513,1612,350,palm,1,wave_train_3.mp4,1066
392,2,1420,202,1730,520,1575,361,palm,1,wave_train_3.mp4,1066
393,2,1424,200,1733,513,1578,356,palm,1,wave_train_3.mp4,1066
394,2,1470,184,1777,502,1623,343,palm,1,wave_train_3.mp4,1066
395,2,1465,176,1781,506,1623,341,palm,1,wave_train_3.mp4,1066
396,2,1430,191,1743,515,1586,353,palm,1,wave_train_3.mp4,1066
397,2,1409,201,1720,519,1564,360,palm,1,wave_train_3.mp4,1066
398,2,1440,188,1758,510,1599,349,palm,1,wave_train_3.mp4,1066
399,2,1480,172,1799,501,1639,336,palm,1,wave_train_3.mp4,1066
400,2,1477,168,1797,501,1637,334,palm,1,wave_train_3.mp4,1066
401,2,1433,186,1750,512,1591,349,palm,1,wave_train_3.mp4,1066
402,2,1408,198,1718,517,1563,357,palm,1,wave_train_3.mp4,1066
403,2,1439,186,1754,508,1596,347,palm,1,wave_train_3.mp4,1066
404,2,1476,170,1793,499,1634,334,palm,1,wave_train_3.mp4,1066
405,2,1470,167,1791,504,1630,335,palm,1,wave_train_3.mp4,1066
406,2,1428,183,1744,513,1586,348,palm,1,wave_train_3.mp4,1066
407,2,1413,189,1724,511,1568,350,palm,1,wave_train_3.mp4,1066
408,2,1454,167,1769,494,1611,330,palm,1,wave_train_3.mp4,1066
409,2,1467,153,1789,486,1628,319,palm,1,wave_train_3.mp4,1066
410,2,1439,156,1771,491,1605,323,palm,1,wave_train_3.mp4,1066
411,2,1415,160,1743,489,1579,324,palm,1,wave_train_3.mp4,1066
412,2,1428,149,1762,476,1595,312,palm,1,wave_train_3.mp4,1066
383,2,1436,208,1747,531,1591,369,palm,1,wave_train_3.mp4,1067
384,2,1449,203,1757,522,1603,362,palm,1,wave_train_3.mp4,1067
385,2,1491,191,1802,518,1646,354,palm,1,wave_train_3.mp4,1067
386,2,1467,192,1786,521,1626,356,palm,1,wave_train_3.mp4,1067
387,2,1428,203,1739,526,1583,364,palm,1,wave_train_3.mp4,1067
388,2,1416,204,1719,519,1567,361,palm,1,wave_train_3.mp4,1067
389,2,1450,194,1754,508,1602,351,palm,1,wave_train_3.mp4,1067
390,2,1477,180,1784,504,1630,342,palm,1,wave_train_3.mp4,1067
391,2,1454,187,1771,513,1612,350,palm,1,wave_train_3.mp4,1067
392,2,1420,202,1730,520,1575,361,palm,1,wave_train_3.mp4,1067
393,2,1424,200,1733,513,1578,356,palm,1,wave_train_3.mp4,1067
394,2,1470,184,1777,502,1623,343,palm,1,wave_train_3.mp4,1067
395,2,1465,176,1781,506,1623,341,palm,1,wave_train_3.mp4,1067
396,2,1430,191,1743,515,1586,353,palm,1,wave_train_3.mp4,1067
397,2,1409,201,1720,519,1564,360,palm,1,wave_train_3.mp4,1067
398,2,1440,188,1758,510,1599,349,palm,1,wave_train_3.mp4,1067
399,2,1480,172,1799,501,1639,336,palm,1,wave_train_3.mp4,1067
400,2,1477,168,1797,501,1637,334,palm,1,wave_train_3.mp4,1067
401,2,1433,186,1750,512,1591,349,palm,1,wave_train_3.mp4,1067
402,2,1408,198,1718,517,1563,357,palm,1,wave_train_3.mp4,1067
403,2,1439,186,1754,508,1596,347,palm,1,wave_train_3.mp4,1067
404,2,1476,170,1793,499,1634,334,palm,1,wave_train_3.mp4,1067
405,2,1470,167,1791,504,1630,335,palm,1,wave_train_3.mp4,1067
406,2,1428,183,1744,513,1586,348,palm,1,wave_train_3.mp4,1067
407,2,1413,189,1724,511,1568,350,palm,1,wave_train_3.mp4,1067
408,2,1454,167,1769,494,1611,330,palm,1,wave_train_3.mp4,1067
409,2,1467,153,1789,486,1628,319,palm,1,wave_train_3.mp4,1067
410,2,1439,156,1771,491,1605,323,palm,1,wave_train_3.mp4,1067
411,2,1415,160,1743,489,1579,324,palm,1,wave_train_3.mp4,1067
412,2,1428,149,1762,476,1595,312,palm,1,wave_train_3.mp4,1067
413,2,1451,137,1786,462,1618,299,palm,1,wave_train_3.mp4,1067
414,2,1441,131,1782,460,1611,295,palm,1,wave_train_3.mp4,1067
415,2,1403,145,1726,463,1564,304,palm,1,wave_train_3.mp4,1067
416,2,1385,149,1694,458,1539,303,palm,1,wave_train_3.mp4,1067
417,2,1410,134,1710,438,1560,286,palm,1,wave_train_3.mp4,1067
418,2,1435,117,1754,423,1594,270,palm,1,wave_train_3.mp4,1067
419,2,1393,125,1698,430,1545,277,palm,1,wave_train_3.mp4,1067
420,2,1370,128,1655,421,1512,274,palm,1,wave_train_3.mp4,1067
421,2,1400,115,1685,406,1542,260,palm,1,wave_train_3.mp4,1067
422,2,1398,111,1679,401,1538,256,palm,1,wave_train_3.mp4,1067
393,2,1424,200,1733,513,1578,356,palm,1,wave_train_3.mp4,1068
394,2,1470,184,1777,502,1623,343,palm,1,wave_train_3.mp4,1068
395,2,1465,176,1781,506,1623,341,palm,1,wave_train_3.mp4,1068
396,2,1430,191,1743,515,1586,353,palm,1,wave_train_3.mp4,1068
397,2,1409,201,1720,519,1564,360,palm,1,wave_train_3.mp4,1068
398,2,1440,188,1758,510,1599,349,palm,1,wave_train_3.mp4,1068
399,2,1480,172,1799,501,1639,336,palm,1,wave_train_3.mp4,1068
400,2,1477,168,1797,501,1637,334,palm,1,wave_train_3.mp4,1068
401,2,1433,186,1750,512,1591,349,palm,1,wave_train_3.mp4,1068
402,2,1408,198,1718,517,1563,357,palm,1,wave_train_3.mp4,1068
403,2,1439,186,1754,508,1596,347,palm,1,wave_train_3.mp4,1068
404,2,1476,170,1793,499,1634,334,palm,1,wave_train_3.mp4,1068
405,2,1470,167,1791,504,1630,335,palm,1,wave_train_3.mp4,1068
406,2,1428,183,1744,513,1586,348,palm,1,wave_train_3.mp4,1068
407,2,1413,189,1724,511,1568,350,palm,1,wave_train_3.mp4,1068
408,2,1454,167,1769,494,1611,330,palm,1,wave_train_3.mp4,1068
409,2,1467,153,1789,486,1628,319,palm,1,wave_train_3.mp4,1068
410,2,1439,156,1771,491,1605,323,palm,1,wave_train_3.mp4,1068
411,2,1415,160,1743,489,1579,324,palm,1,wave_train_3.mp4,1068
412,2,1428,149,1762,476,1595,312,palm,1,wave_train_3.mp4,1068
413,2,1451,137,1786,462,1618,299,palm,1,wave_train_3.mp4,1068
414,2,1441,131,1782,460,1611,295,palm,1,wave_train_3.mp4,1068
415,2,1403,145,1726,463,1564,304,palm,1,wave_train_3.mp4,1068
416,2,1385,149,1694,458,1539,303,palm,1,wave_train_3.mp4,1068
417,2,1410,134,1710,438,1560,286,palm,1,wave_train_3.mp4,1068
418,2,1435,117,1754,423,1594,270,palm,1,wave_train_3.mp4,1068
419,2,1393,125,1698,430,1545,277,palm,1,wave_train_3.mp4,1068
420,2,1370,128,1655,421,1512,274,palm,1,wave_train_3.mp4,1068
421,2,1400,115,1685,406,1542,260,palm,1,wave_train_3.mp4,1068
422,2,1398,111,1679,401,1538,256,palm,1,wave_train_3.mp4,1068
423,2,1377,115,1649,404,1513,259,palm,1,wave_train_3.mp4,1068
424,2,1369,119,1628,401,1498,260,palm,1,wave_train_3.mp4,1068
425,2,1383,111,1642,394,1512,252,palm,1,wave_train_3.mp4,1068
426,2,1409,89,1689,381,1549,235,palm,1,wave_train_3.mp4,1068
427,2,1388,83,1672,383,1530,233,palm,1,wave_train_3.mp4,1068
428,2,1358,99,1639,397,1498,248,palm,1,wave_train_3.mp4,1068
429,2,1352,99,1624,391,1488,245,palm,1,wave_train_3.mp4,1068
430,2,1378,87,1644,376,1511,231,palm,1,wave_train_3.mp4,1068
431,2,1400,74,1684,373,1542,223,palm,1,wave_train_3.mp4,1068
432,2,1377,80,1659,383,1518,231,palm,1,wave_train_3.mp4,1068
403,2,1439,186,1754,508,1596,347,palm,1,wave_train_3.mp4,1069
404,2,1476,170,1793,499,1634,334,palm,1,wave_train_3.mp4,1069
405,2,1470,167,1791,504,1630,335,palm,1,wave_train_3.mp4,1069
406,2,1428,183,1744,513,1586,348,palm,1,wave_train_3.mp4,1069
407,2,1413,189,1724,511,1568,350,palm,1,wave_train_3.mp4,1069
408,2,1454,167,1769,494,1611,330,palm,1,wave_train_3.mp4,1069
409,2,1467,153,1789,486,1628,319,palm,1,wave_train_3.mp4,1069
410,2,1439,156,1771,491,1605,323,palm,1,wave_train_3.mp4,1069
411,2,1415,160,1743,489,1579,324,palm,1,wave_train_3.mp4,1069
412,2,1428,149,1762,476,1595,312,palm,1,wave_train_3.mp4,1069
413,2,1451,137,1786,462,1618,299,palm,1,wave_train_3.mp4,1069
414,2,1441,131,1782,460,1611,295,palm,1,wave_train_3.mp4,1069
415,2,1403,145,1726,463,1564,304,palm,1,wave_train_3.mp4,1069
416,2,1385,149,1694,458,1539,303,palm,1,wave_train_3.mp4,1069
417,2,1410,134,1710,438,1560,286,palm,1,wave_train_3.mp4,1069
418,2,1435,117,1754,423,1594,270,palm,1,wave_train_3.mp4,1069
419,2,1393,125,1698,430,1545,277,palm,1,wave_train_3.mp4,1069
420,2,1370,128,1655,421,1512,274,palm,1,wave_train_3.mp4,1069
421,2,1400,115,1685,406,1542,260,palm,1,wave_train_3.mp4,1069
422,2,1398,111,1679,401,1538,256,palm,1,wave_train_3.mp4,1069
423,2,1377,115,1649,404,1513,259,palm,1,wave_train_3.mp4,1069
424,2,1369,119,1628,401,1498,260,palm,1,wave_train_3.mp4,1069
425,2,1383,111,1642,394,1512,252,palm,1,wave_train_3.mp4,1069
426,2,1409,89,1689,381,1549,235,palm,1,wave_train_3.mp4,1069
427,2,1388,83,1672,383,1530,233,palm,1,wave_train_3.mp4,1069
428,2,1358,99,1639,397,1498,248,palm,1,wave_train_3.mp4,1069
429,2,1352,99,1624,391,1488,245,palm,1,wave_train_3.mp4,1069
430,2,1378,87,1644,376,1511,231,palm,1,wave_train_3.mp4,1069
431,2,1400,74,1684,373,1542,223,palm,1,wave_train_3.mp4,1069
432,2,1377,80,1659,383,1518,231,palm,1,wave_train_3.mp4,1069
433,2,1351,98,1629,398,1490,248,palm,1,wave_train_3.mp4,1069
434,2,1356,100,1626,391,1491,245,palm,1,wave_train_3.mp4,1069
435,2,1391,86,1669,381,1530,233,palm,1,wave_train_3.mp4,1069
436,2,1394,76,1688,382,1541,229,palm,1,wave_train_3.mp4,1069
437,2,1357,94,1648,399,1502,246,palm,1,wave_train_3.mp4,1069
438,2,1330,103,1614,404,1472,253,palm,1,wave_train_3.mp4,1069
439,2,1342,99,1614,392,1478,245,palm,1,wave_train_3.mp4,1069
440,2,1372,85,1646,381,1509,233,palm,1,wave_train_3.mp4,1069
441,2,1371,81,1645,378,1508,229,palm,1,wave_train_3.mp4,1069
442,2,1338,91,1611,387,1474,239,palm,1,wave_train_3.mp4,1069
413,2,1451,137,1786,462,1618,299,palm,1,wave_train_3.mp4,1070
414,2,1441,131,1782,460,1611,295,palm,1,wave_train_3.mp4,1070
415,2,1403,145,1726,463,1564,304,palm,1,wave_train_3.mp4,1070
416,2,1385,149,1694,458,1539,303,palm,1,wave_train_3.mp4,1070
417,2,1410,134,1710,438,1560,286,palm,1,wave_train_3.mp4,1070
418,2,1435,117,1754,423,1594,270,palm,1,wave_train_3.mp4,1070
419,2,1393,125,1698,430,1545,277,palm,1,wave_train_3.mp4,1070
420,2,1370,128,1655,421,1512,274,palm,1,wave_train_3.mp4,1070
421,2,1400,115,1685,406,1542,260,palm,1,wave_train_3.mp4,1070
422,2,1398,111,1679,401,1538,256,palm,1,wave_train_3.mp4,1070
423,2,1377,115,1649,404,1513,259,palm,1,wave_train_3.mp4,1070
424,2,1369,119,1628,401,1498,260,palm,1,wave_train_3.mp4,1070
425,2,1383,111,1642,394,1512,252,palm,1,wave_train_3.mp4,1070
426,2,1409,89,1689,381,1549,235,palm,1,wave_train_3.mp4,1070
427,2,1388,83,1672,383,1530,233,palm,1,wave_train_3.mp4,1070
428,2,1358,99,1639,397,1498,248,palm,1,wave_train_3.mp4,1070
429,2,1352,99,1624,391,1488,245,palm,1,wave_train_3.mp4,1070
430,2,1378,87,1644,376,1511,231,palm,1,wave_train_3.mp4,1070
431,2,1400,74,1684,373,1542,223,palm,1,wave_train_3.mp4,1070
432,2,1377,80,1659,383,1518,231,palm,1,wave_train_3.mp4,1070
433,2,1351,98,1629,398,1490,248,palm,1,wave_train_3.mp4,1070
434,2,1356,100,1626,391,1491,245,palm,1,wave_train_3.mp4,1070
435,2,1391,86,1669,381,1530,233,palm,1,wave_train_3.mp4,1070
436,2,1394,76,1688,382,1541,229,palm,1,wave_train_3.mp4,1070
437,2,1357,94,1648,399,1502,246,palm,1,wave_train_3.mp4,1070
438,2,1330,103,1614,404,1472,253,palm,1,wave_train_3.mp4,1070
439,2,1342,99,1614,392,1478,245,palm,1,wave_train_3.mp4,1070
440,2,1372,85,1646,381,1509,233,palm,1,wave_train_3.mp4,1070
441,2,1371,81,1645,378,1508,229,palm,1,wave_train_3.mp4,1070
442,2,1338,91,1611,387,1474,239,palm,1,wave_train_3.mp4,1070
443,2,1327,96,1600,390,1463,243,palm,1,wave_train_3.mp4,1070
444,2,1342,89,1604,377,1473,233,palm,1,wave_train_3.mp4,1070
445,2,1369,77,1634,367,1501,222,palm,1,wave_train_3.mp4,1070
446,2,1372,73,1636,366,1504,219,palm,1,wave_train_3.mp4,1070
447,2,1335,80,1599,373,1467,226,palm,1,wave_train_3.mp4,1070
448,2,1317,96,1578,387,1447,241,palm,1,wave_train_3.mp4,1070
449,2,1320,93,1576,380,1448,236,palm,1,wave_train_3.mp4,1070
450,2,1346,82,1606,370,1476,226,palm,1,wave_train_3.mp4,1070
451,2,1350,74,1620,368,1485,221,palm,1,wave_train_3.mp4,1070
452,2,1318,79,1584,369,1451,224,palm,1,wave_train_3.mp4,1070
423,2,1377,115,1649,404,1513,259,palm,1,wave_train_3.mp4,1071
424,2,1369,119,1628,401,1498,260,palm,1,wave_train_3.mp4,1071
425,2,1383,111,1642,394,1512,252,palm,1,wave_train_3.mp4,1071
426,2,1409,89,1689,381,1549,235,palm,1,wave_train_3.mp4,1071
427,2,1388,83,1672,383,1530,233,palm,1,wave_train_3.mp4,1071
428,2,1358,99,1639,397,1498,248,palm,1,wave_train_3.mp4,1071
429,2,1352,99,1624,391,1488,245,palm,1,wave_train_3.mp4,1071
430,2,1378,87,1644,376,1511,231,palm,1,wave_train_3.mp4,1071
431,2,1400,74,1684,373,1542,223,palm,1,wave_train_3.mp4,1071
432,2,1377,80,1659,383,1518,231,palm,1,wave_train_3.mp4,1071
433,2,1351,98,1629,398,1490,248,palm,1,wave_train_3.mp4,1071
434,2,1356,100,1626,391,1491,245,palm,1,wave_train_3.mp4,1071
435,2,1391,86,1669,381,1530,233,palm,1,wave_train_3.mp4,1071
436,2,1394,76,1688,382,1541,229,palm,1,wave_train_3.mp4,1071
437,2,1357,94,1648,399,1502,246,palm,1,wave_train_3.mp4,1071
438,2,1330,103,1614,404,1472,253,palm,1,wave_train_3.mp4,1071
439,2,1342,99,1614,392,1478,245,palm,1,wave_train_3.mp4,1071
440,2,1372,85,1646,381,1509,233,palm,1,wave_train_3.mp4,1071
441,2,1371,81,1645,378,1508,229,palm,1,wave_train_3.mp4,1071
442,2,1338,91,1611,387,1474,239,palm,1,wave_train_3.mp4,1071
443,2,1327,96,1600,390,1463,243,palm,1,wave_train_3.mp4,1071
444,2,1342,89,1604,377,1473,233,palm,1,wave_train_3.mp4,1071
445,2,1369,77,1634,367,1501,222,palm,1,wave_train_3.mp4,1071
446,2,1372,73,1636,366,1504,219,palm,1,wave_train_3.mp4,1071
447,2,1335,80,1599,373,1467,226,palm,1,wave_train_3.mp4,1071
448,2,1317,96,1578,387,1447,241,palm,1,wave_train_3.mp4,1071
449,2,1320,93,1576,380,1448,236,palm,1,wave_train_3.mp4,1071
450,2,1346,82,1606,370,1476,226,palm,1,wave_train_3.mp4,1071
451,2,1350,74,1620,368,1485,221,palm,1,wave_train_3.mp4,1071
452,2,1318,79,1584,369,1451,224,palm,1,wave_train_3.mp4,1071
453,2,1304,84,1571,378,1437,231,palm,1,wave_train_3.mp4,1071
454,2,1304,80,1568,372,1436,226,palm,1,wave_train_3.mp4,1071
455,2,1319,72,1576,361,1447,216,palm,1,wave_train_3.mp4,1071
456,2,1315,68,1570,353,1442,210,palm,1,wave_train_3.mp4,1071
457,2,1309,74,1563,361,1436,217,palm,1,wave_train_3.mp4,1071
458,2,1306,77,1558,365,1432,221,palm,1,wave_train_3.mp4,1071
459,2,1324,69,1577,358,1450,213,palm,1,wave_train_3.mp4,1071
460,2,1339,61,1596,354,1467,207,palm,1,wave_train_3.mp4,1071
461,2,1314,67,1578,363,1446,215,palm,1,wave_train_3.mp4,1071
462,2,1285,88,1555,385,1420,236,palm,1,wave_train_3.mp4,1071
433,2,1351,98,1629,398,1490,248,palm,1,wave_train_3.mp4,1072
434,2,1356,100,1626,391,1491,245,palm,1,wave_train_3.mp4,1072
435,2,1391,86,1669,381,1530,233,palm,1,wave_train_3.mp4,1072
436,2,1394,76,1688,382,1541,229,palm,1,wave_train_3.mp4,1072
